,customer_id,region_id,node_id,start_date,end_date
634,135,5,5,2020-01-29,2020-02-07
635,136,3,1,2020-01-17,2020-02-15
636,137,1,5,2020-01-14,2020-02-07
637,138,4,3,2020-01-29,2020-02-08
638,139,4,3,2020-01-29,2020-02-04
639,140,1,1,2020-02-11,2020-03-11
640,141,3,4,2020-01-30,2020-02-05
641,142,1,3,2020-01-25,2020-01-30
642,143,5,1,2020-02-06,2020-02-17
643,144,3,3,2020-02-14,2020-03-08
644,145,5,1,2020-01-26,2020-02-08
645,146,1,4,2020-01-25,2020-02-18
646,147,1,5,2020-02-13,2020-03-09
647,148,4,5,2020-01-15,2020-01-25
648,149,1,1,2020-01-26,2020-02-10
649,150,2,3,2020-01-19,2020-02-14
650,151,1,5,2020-01-27,2020-02-06
651,152,4,5,2020-01-16,2020-02-02
652,153,3,4,2020-02-14,2020-02-19
653,154,2,3,2020-01-23,2020-02-19
654,155,4,1,2020-02-08,2020-03-04
655,156,5,4,2020-02-14,2020-02-29
656,157,2,5,2020-01-25,2020-02-04
657,158,5,5,2020-01-29,2020-01-29
658,159,5,5,2020-01-27,2020-02-25
659,160,4,1,2020-01-24,2020-01-26
660,161,1,2,2020-01-09,2020-01-20
661,162,2,3,2020-01-18,2020-02-06
662,163,4,1,2020-02-01,2020-02-12
663,164,3,5,2020-01-22,2020-02-06
664,165,4,3,2020-02-03,2020-02-11
665,166,2,4,2020-01-25,2020-02-19
666,167,4,2,2020-02-04,2020-02-24
667,168,5,3,2020-02-13,2020-03-13
668,169,1,4,2020-01-20,2020-02-16
669,170,5,4,2020-01-23,2020-02-06
670,171,1,3,2020-01-31,2020-02-22
671,172,2,4,2020-02-01,2020-02-11
672,173,5,3,2020-02-11,2020-02-16
673,174,4,4,2020-02-03,2020-02-17
674,175,1,3,2020-02-12,2020-03-09
675,176,2,4,2020-02-24,2020-03-23
676,177,3,2,2020-02-06,2020-02-26
677,178,1,2,2020-02-23,2020-03-14
678,179,4,1,2020-02-04,2020-02-12
679,180,1,4,2020-01-20,2020-01-30
680,181,4,1,2020-02-05,2020-02-17
681,182,3,5,2020-01-23,2020-02-02
682,183,2,1,2020-02-05,2020-03-03
683,184,2,3,2020-02-04,2020-02-21
684,185,5,4,2020-02-28,2020-03-16
685,186,2,2,2020-01-26,2020-02-20
686,187,1,3,2020-02-01,2020-02-25
687,188,1,1,2020-02-08,2020-02-15
688,189,4,5,2020-01-16,2020-01-16
689,190,5,1,2020-02-19,2020-03-13
690,191,5,3,2020-01-22,2020-02-10
691,192,5,2,2020-01-27,2020-02-03
692,193,5,2,2020-01-26,2020-02-13
693,194,4,5,2020-02-26,2020-02-27
694,195,4,4,2020-02-08,2020-02-11
695,196,5,1,2020-02-10,2020-02-15
696,197,2,4,2020-02-03,2020-02-21
697,198,3,1,2020-02-09,2020-02-22
698,199,2,1,2020-01-31,2020-02-17
699,200,1,4,2020-02-10,2020-02-27
700,201,4,1,2020-01-19,2020-01-25
701,202,2,2,2020-01-18,2020-01-23
702,203,5,3,2020-01-18,2020-01-23
703,204,1,3,2020-01-31,2020-01-31
704,205,2,4,2020-01-20,2020-02-11
705,206,2,3,2020-01-13,2020-01-27
706,207,4,3,2020-02-10,2020-02-15
707,208,2,2,2020-01-25,2020-01-25
708,209,4,2,2020-01-31,2020-02-18
709,210,5,2,2020-01-28,2020-02-17
710,211,1,1,2020-02-13,2020-02-22
711,212,2,1,2020-02-02,2020-02-28
712,213,3,2,2020-01-23,2020-02-10
713,214,2,2,2020-01-25,2020-01-25
714,215,2,2,2020-02-12,2020-02-28
715,216,3,5,2020-01-13,2020-02-05
716,217,1,5,2020-01-15,2020-02-09
717,218,5,1,2020-02-23,2020-03-19
718,219,2,2,2020-01-16,2020-02-02
719,220,2,4,2020-02-09,2020-02-19
720,221,4,2,2020-02-01,2020-02-25
721,222,1,1,2020-01-17,2020-01-30
722,223,4,5,2020-01-29,2020-02-09
723,224,2,2,2020-02-04,2020-02-21
724,225,3,3,2020-02-02,2020-02-24
725,226,2,1,2020-01-27,2020-02-25
726,227,1,1,2020-01-12,2020-01-16
727,228,4,3,2020-02-09,2020-02-26
728,229,5,4,2020-01-25,2020-02-13
729,230,3,1,2020-02-11,2020-03-06
730,231,3,5,2020-02-04,2020-02-17
731,232,4,5,2020-01-18,2020-02-08
732,233,2,3,2020-01-29,2020-02-10
733,234,2,3,2020-01-25,2020-02-09
734,235,1,1,2020-01-09,2020-01-20
735,236,4,1,2020-02-19,2020-02-27
736,237,1,3,2020-01-24,2020-02-01
737,238,4,4,2020-02-07,2020-02-15
738,239,4,1,2020-01-23,2020-02-19
739,240,2,4,2020-02-04,2020-02-27
740,241,4,3,2020-01-25,2020-01-26
741,242,3,5,2020-02-17,2020-03-09
742,243,1,2,2020-01-04,2020-01-17
743,244,1,5,2020-02-23,2020-02-25
744,245,3,4,2020-02-14,2020-03-11
745,246,1,2,2020-02-14,2020-03-13
746,247,3,3,2020-01-12,2020-01-23
747,248,4,1,2020-02-18,2020-03-06
748,249,5,5,2020-02-10,2020-02-22
749,250,3,2,2020-02-01,2020-02-19
750,251,2,5,2020-01-11,2020-02-03
751,252,4,1,2020-02-07,2020-02-16
752,253,4,4,2020-02-24,2020-03-21
753,254,1,4,2020-01-15,2020-01-16
754,255,4,3,2020-01-30,2020-02-23
755,256,3,1,2020-02-11,2020-03-01
756,257,5,2,2020-02-11,2020-02-27
757,258,1,5,2020-02-01,2020-02-29
758,259,2,3,2020-01-06,2020-01-23
759,260,4,5,2020-02-18,2020-03-09
760,261,2,2,2020-02-08,2020-03-08
761,262,3,3,2020-01-14,2020-02-01
762,263,2,5,2020-01-17,2020-02-13
763,264,4,1,2020-02-01,2020-02-10
764,265,1,3,2020-01-29,2020-02-23
765,266,3,4,2020-02-05,2020-03-05
766,267,3,5,2020-01-25,2020-02-06
767,268,4,1,2020-01-13,2020-01-16
768,269,5,5,2020-01-31,2020-02-23
769,270,4,2,2020-01-25,2020-02-16
770,271,3,2,2020-01-17,2020-01-22
771,272,2,4,2020-01-17,2020-01-20
772,273,2,4,2020-02-06,2020-02-18
773,274,1,3,2020-01-15,2020-02-12
774,275,2,5,2020-01-29,2020-02-15
775,276,1,4,2020-01-11,2020-01-15
776,277,1,2,2020-02-24,2020-03-02
777,278,1,4,2020-02-04,2020-02-26
778,279,4,4,2020-01-31,2020-02-08
779,280,2,5,2020-01-25,2020-02-13
780,281,2,4,2020-01-08,2020-02-06
781,282,1,5,2020-02-22,2020-02-29
782,283,1,1,2020-02-01,2020-02-08
783,284,1,2,2020-03-01,2020-03-28
784,285,3,3,2020-02-05,2020-03-03
785,286,4,4,2020-01-04,2020-01-31
786,287,1,4,2020-02-06,2020-02-28
787,288,4,4,2020-01-28,2020-02-06
788,289,3,3,2020-02-28,2020-03-11
789,290,4,1,2020-01-18,2020-01-29
790,291,5,5,2020-02-02,2020-02-17
791,292,1,3,2020-02-03,2020-02-10
792,293,5,1,2020-01-23,2020-02-21
793,294,2,1,2020-02-03,2020-02-13
794,295,2,5,2020-01-28,2020-02-20
795,296,5,5,2020-01-18,2020-01-19
796,297,1,5,2020-02-03,2020-02-11
797,298,4,4,2020-02-08,2020-03-04
798,299,3,2,2020-02-09,2020-02-12
799,300,2,3,2020-02-12,2020-02-24
800,301,3,3,2020-02-03,2020-02-27
801,302,1,2,2020-02-13,2020-03-13
802,303,1,2,2020-02-10,2020-02-26
803,304,5,3,2020-02-11,2020-03-06
804,305,1,2,2020-02-09,2020-02-27
805,306,4,1,2020-02-11,2020-02-22
806,307,5,2,2020-01-28,2020-02-12
807,308,3,1,2020-01-18,2020-02-12
808,309,5,1,2020-02-07,2020-02-26
809,310,5,1,2020-02-14,2020-02-27
810,311,3,4,2020-01-22,2020-02-10
811,312,5,2,2020-02-08,2020-02-08
812,313,3,2,2020-02-25,2020-03-14
813,314,1,2,2020-01-31,2020-02-07
814,315,3,5,2020-02-06,2020-02-10
815,316,4,5,2020-02-08,2020-03-01
816,317,2,3,2020-01-23,2020-02-11
817,318,4,4,2020-01-17,2020-02-10
818,319,1,5,2020-01-08,2020-01-24
819,320,3,2,2020-01-24,2020-02-06
820,321,3,2,2020-02-05,2020-02-23
821,322,5,4,2020-01-25,2020-02-19
822,323,1,2,2020-02-18,2020-03-03
823,324,1,3,2020-02-03,2020-03-01
824,325,2,2,2020-02-05,2020-03-03
825,326,4,5,2020-02-07,2020-03-03
826,327,5,2,2020-02-04,2020-02-24
827,328,3,4,2020-02-13,2020-02-14
828,329,5,2,2020-01-17,2020-02-14
829,330,5,1,2020-01-28,2020-02-16
830,331,5,5,2020-01-21,2020-01-23
831,332,5,1,2020-02-16,2020-02-28
832,333,5,5,2020-01-30,2020-02-05
833,334,2,2,2020-01-30,2020-02-28
834,335,2,5,2020-01-23,2020-01-31
835,336,2,1,2020-01-31,2020-01-31
836,337,3,3,2020-02-07,2020-02-28
837,338,3,1,2020-02-10,2020-03-05
838,339,2,3,2020-01-24,2020-02-08
839,340,4,2,2020-01-26,2020-02-11
840,341,5,1,2020-02-16,2020-03-07
841,342,1,5,2020-01-27,2020-02-12
842,343,2,5,2020-01-23,2020-02-12
843,344,1,5,2020-01-27,2020-02-18
844,345,4,1,2020-01-03,2020-01-24
845,346,4,1,2020-02-13,2020-03-04
846,347,1,2,2020-02-03,2020-02-16
847,348,3,1,2020-01-30,2020-02-17
848,349,3,3,2020-01-29,2020-02-10
849,350,2,2,2020-01-18,2020-01-25
850,351,3,4,2020-01-17,2020-01-26
851,352,5,4,2020-02-08,2020-02-29
852,353,3,3,2020-01-07,2020-02-01
853,354,5,5,2020-02-20,2020-03-11
854,355,3,3,2020-02-17,2020-03-06
855,356,5,4,2020-01-22,2020-02-12
856,357,4,2,2020-02-18,2020-02-23
857,358,3,2,2020-01-23,2020-02-17
858,359,2,2,2020-01-24,2020-02-12
859,360,5,5,2020-01-24,2020-01-26
860,361,5,5,2020-02-11,2020-03-06
861,362,5,1,2020-02-18,2020-02-19
862,363,5,1,2020-01-10,2020-01-30
863,364,4,2,2020-02-08,2020-02-25
864,365,2,4,2020-01-27,2020-02-12
865,366,2,4,2020-02-11,2020-03-02
866,367,3,3,2020-02-26,2020-02-26
867,368,1,5,2020-02-08,2020-02-20
868,369,4,3,2020-02-14,2020-02-20
869,370,5,2,2020-02-08,2020-03-07
870,371,5,2,2020-02-12,2020-02-25
871,372,2,2,2020-01-16,2020-01-19
872,373,5,3,2020-02-11,2020-03-01
873,374,2,1,2020-01-24,2020-01-31
874,375,1,1,2020-01-23,2020-02-11
875,376,5,3,2020-01-18,2020-02-01
876,377,4,3,2020-02-18,2020-03-14
877,378,2,5,2020-01-19,2020-02-07
878,379,5,4,2020-01-29,2020-02-23
879,380,1,2,2020-01-19,2020-02-16
880,381,1,4,2020-02-09,2020-02-10
881,382,4,2,2020-01-08,2020-01-10
882,383,2,3,2020-02-23,2020-03-21
883,384,3,3,2020-01-13,2020-01-29
884,385,2,5,2020-02-08,2020-03-08
885,386,1,3,2020-02-03,2020-02-20
886,387,1,2,2020-01-26,2020-02-03
887,388,3,4,2020-02-04,2020-02-27
888,389,4,2,2020-01-20,2020-01-26
889,390,2,5,2020-01-23,2020-02-19
890,391,3,5,2020-02-13,2020-02-23
891,392,2,1,2020-01-30,2020-01-30
892,393,2,1,2020-02-06,2020-02-14
893,394,4,1,2020-01-31,2020-02-28
894,395,1,5,2020-02-06,2020-02-24
895,396,3,4,2020-01-25,2020-02-12
896,397,4,5,2020-01-31,2020-02-10
897,398,3,5,2020-01-28,2020-02-01
898,399,3,1,2020-01-24,2020-02-07
899,400,4,1,2020-01-29,2020-01-29
900,401,1,1,2020-01-12,2020-01-23
901,402,2,1,2020-01-10,2020-02-03
902,403,3,5,2020-02-12,2020-03-10
903,404,5,4,2020-01-13,2020-01-26
904,405,4,3,2020-01-20,2020-02-10
905,406,5,5,2020-02-03,2020-02-03
906,407,3,2,2020-02-07,2020-02-21
907,408,5,2,2020-01-26,2020-02-14
908,409,5,1,2020-02-10,2020-03-07
909,410,2,4,2020-01-11,2020-02-06
910,411,2,3,2020-02-13,2020-03-04
911,412,4,2,2020-01-24,2020-02-02
912,413,3,3,2020-02-02,2020-02-27
913,414,1,3,2020-01-10,2020-01-25
914,415,5,3,2020-02-06,2020-02-20
915,416,1,4,2020-02-08,2020-02-23
916,417,1,1,2020-01-06,2020-01-07
917,418,1,5,2020-01-18,2020-02-09
918,419,1,1,2020-01-17,2020-02-12
919,420,2,2,2020-02-13,2020-02-20
920,421,3,2,2020-01-27,2020-02-03
921,422,1,4,2020-02-06,2020-02-24
922,423,4,1,2020-02-08,2020-02-08
923,424,1,1,2020-02-06,2020-02-16
924,425,3,5,2020-01-19,2020-02-15
925,426,1,4,2020-02-09,2020-03-03
926,427,4,1,2020-02-20,2020-03-02
927,428,2,4,2020-01-21,2020-02-11
928,429,5,3,2020-01-29,2020-02-01
929,430,2,1,2020-01-24,2020-01-26
930,431,3,4,2020-01-27,2020-02-14
931,432,1,1,2020-02-01,2020-02-02
932,433,4,3,2020-02-15,2020-03-10
933,434,5,1,2020-02-05,2020-02-15
934,435,3,4,2020-01-10,2020-01-28
935,436,3,5,2020-01-10,2020-02-04
936,437,1,1,2020-01-29,2020-02-20
937,438,4,4,2020-01-29,2020-02-11
938,439,3,4,2020-02-25,2020-03-19
939,440,5,3,2020-02-03,2020-02-18
940,441,4,2,2020-01-24,2020-02-10
941,442,1,4,2020-02-10,2020-03-07
942,443,2,3,2020-02-07,2020-02-11
943,444,3,1,2020-01-16,2020-01-27
944,445,2,5,2020-02-15,2020-02-19
945,446,3,5,2020-02-14,2020-03-14
946,447,5,4,2020-01-09,2020-01-10
947,448,3,3,2020-02-15,2020-03-11
948,449,3,3,2020-01-21,2020-02-05
949,450,3,5,2020-02-09,2020-02-12
950,451,1,5,2020-02-15,2020-03-14
951,452,2,3,2020-01-21,2020-02-09
952,453,1,1,2020-02-09,2020-02-24
953,454,2,3,2020-02-07,2020-02-08
954,455,1,4,2020-01-11,2020-01-18
955,456,2,5,2020-01-23,2020-01-25
956,457,1,2,2020-02-12,2020-02-26
957,458,4,1,2020-01-24,2020-01-26
958,459,3,3,2020-01-17,2020-01-29
959,460,3,4,2020-02-04,2020-02-06
960,461,1,4,2020-01-31,2020-02-02
961,462,1,2,2020-02-14,2020-03-03
962,463,4,3,2020-02-12,2020-03-07
963,464,1,1,2020-02-14,2020-02-22
964,465,4,4,2020-02-06,2020-02-19
965,466,1,4,2020-01-27,2020-02-05
966,467,3,3,2020-02-07,2020-02-15
967,468,4,1,2020-02-07,2020-02-07
968,469,2,1,2020-02-01,2020-02-22
969,470,3,4,2020-01-20,2020-01-25
970,471,2,1,2020-01-27,2020-02-17
971,472,4,5,2020-02-05,2020-03-02
972,473,5,4,2020-02-16,2020-02-20
973,474,3,4,2020-01-15,2020-02-13
974,475,2,1,2020-01-11,2020-01-11
975,476,3,1,2020-02-27,2020-02-29
976,477,3,5,2020-01-10,2020-01-30
977,478,3,1,2020-02-04,2020-02-24
978,479,3,1,2020-01-27,2020-02-10
979,480,2,3,2020-02-24,2020-03-05
980,481,1,5,2020-01-30,2020-02-22
981,482,3,2,2020-01-30,2020-02-23
982,483,5,5,2020-01-29,2020-02-12
983,484,3,3,2020-02-14,2020-02-20
984,485,2,2,2020-01-24,2020-02-12
985,486,3,2,2020-01-20,2020-01-30
986,487,3,4,2020-02-04,2020-02-19
987,488,5,3,2020-01-16,2020-02-10
988,489,4,3,2020-02-09,2020-02-20
989,490,5,4,2020-02-01,2020-02-10
990,491,3,2,2020-01-24,2020-02-20
991,492,1,5,2020-01-19,2020-02-11
992,493,4,4,2020-01-23,2020-02-05
993,494,5,3,2020-02-08,2020-02-11
994,495,5,1,2020-01-26,2020-02-09
995,496,3,2,2020-01-10,2020-01-17
996,497,5,5,2020-02-28,2020-03-17
997,498,1,4,2020-01-25,2020-02-07
998,499,5,4,2020-01-05,2020-01-15
999,500,2,1,2020-02-01,2020-02-06
1000,1,3,2,2020-01-15,2020-01-16
1001,2,3,3,2020-02-10,2020-02-21
1002,3,5,3,2020-03-07,2020-03-24
1003,4,5,3,2020-02-14,2020-03-02
1004,5,3,1,2020-01-31,2020-02-05
1005,6,1,4,2020-03-01,2020-03-25
1006,7,2,4,2020-02-21,2020-02-26
1007,8,1,5,2020-02-13,2020-02-16
1008,9,4,5,2020-02-04,2020-02-19
1009,10,3,2,2020-01-31,2020-02-02
1010,11,2,1,2020-01-31,2020-02-20
1011,12,1,1,2020-01-18,2020-01-27
1012,13,2,5,2020-01-25,2020-02-21
1013,14,1,5,2020-02-05,2020-02-05
1014,15,1,3,2020-02-24,2020-03-11
1015,16,4,4,2020-02-17,2020-03-05
1016,17,2,2,2020-02-24,2020-03-05
1017,18,1,3,2020-02-20,2020-03-10
1018,19,2,2,2020-02-16,2020-02-22
1019,20,2,5,2020-03-11,2020-03-21
1020,21,3,2,2020-02-23,2020-02-26
1021,22,4,3,2020-02-22,2020-02-22
1022,23,1,1,2020-03-13,2020-03-28
1023,24,2,1,2020-03-07,2020-03-27
1024,25,5,3,2020-02-17,2020-03-17
1025,26,3,1,2020-02-18,2020-03-08
1026,27,4,4,2020-01-26,2020-02-20
1027,28,4,5,2020-02-21,2020-02-23
1028,29,2,3,2020-02-18,2020-02-28
1029,30,2,1,2020-02-27,2020-03-23
1030,31,3,3,2020-02-13,2020-02-25
1031,32,4,1,2020-02-08,2020-02-15
1032,33,3,5,2020-03-06,2020-03-27
1033,34,2,3,2020-02-26,2020-02-26
1034,35,4,2,2020-03-09,2020-03-16
1035,36,2,4,2020-02-26,2020-03-19
1036,37,1,4,2020-02-25,2020-02-26
1037,38,5,1,2020-02-22,2020-02-22
1038,39,5,5,2020-01-27,2020-02-22
1039,40,2,2,2020-02-22,2020-03-04
1040,41,5,1,2020-03-24,2020-03-31
1041,42,4,4,2020-02-04,2020-02-28
1042,43,2,2,2020-03-03,2020-03-03
1043,44,3,4,2020-02-21,2020-03-18
1044,45,2,1,2020-03-01,2020-03-21
1045,46,1,2,2020-02-17,2020-03-15
1046,47,5,5,2020-01-29,2020-02-01
1047,48,5,1,2020-02-02,2020-02-29
1048,49,2,4,2020-02-02,2020-02-11
1049,50,2,5,2020-02-26,2020-03-07
1050,51,1,2,2020-02-17,2020-02-17
1051,52,5,3,2020-02-03,2020-02-29
1052,53,4,1,2020-02-02,2020-02-04
1053,54,4,2,2020-02-22,2020-03-20
1054,55,5,2,2020-02-19,2020-03-14
1055,56,4,1,2020-01-24,2020-02-15
1056,57,5,2,2020-02-28,2020-03-18
1057,58,3,1,2020-02-18,2020-02-24
1058,59,3,3,2020-03-04,2020-03-04
1059,60,5,3,2020-01-23,2020-02-04
1060,61,4,5,2020-02-04,2020-02-09
1061,62,2,1,2020-02-27,2020-03-14
1062,63,1,3,2020-02-18,2020-03-06
1063,64,2,4,2020-02-06,2020-02-23
1064,65,1,2,2020-02-28,2020-03-27
1065,66,1,1,2020-02-26,2020-03-24
1066,67,3,4,2020-02-23,2020-02-28
1067,68,3,1,2020-03-10,2020-04-05
1068,69,1,2,2020-03-03,2020-03-05
1069,70,3,5,2020-02-07,2020-02-13
1070,71,1,2,2020-02-10,2020-03-04
1071,72,3,1,2020-03-02,2020-03-03
1072,73,1,3,2020-02-23,2020-02-29
1073,74,5,4,2020-02-13,2020-03-08
1074,75,4,1,2020-02-02,2020-02-28
1075,76,2,3,2020-02-28,2020-03-20
1076,77,5,1,2020-02-04,2020-02-27
1077,78,5,2,2020-02-15,2020-03-13
1078,79,1,1,2020-02-24,2020-02-25
1079,80,4,5,2020-03-05,2020-04-03
1080,81,1,1,2020-03-06,2020-03-17
1081,82,2,2,2020-02-08,2020-02-20
1082,83,2,1,2020-02-26,2020-03-02
1083,84,1,4,2020-02-12,2020-02-19
1084,85,5,4,2020-02-24,2020-03-17
1085,86,4,2,2020-02-08,2020-03-04
1086,87,2,3,2020-02-18,2020-02-24
1087,88,3,4,2020-02-24,2020-03-15
1088,89,5,2,2020-02-15,2020-03-04
1089,90,4,3,2020-02-23,2020-03-14
1090,91,4,4,2020-02-18,2020-02-27
1091,92,3,4,2020-02-17,2020-03-03
1092,93,4,4,2020-01-29,2020-02-26
1093,94,5,1,2020-02-21,2020-03-08
1094,95,1,4,2020-02-16,2020-02-20
1095,96,3,5,2020-02-04,2020-02-25
1096,97,3,5,2020-02-08,2020-03-03
1097,98,1,4,2020-02-01,2020-02-21
1098,99,2,3,2020-02-16,2020-02-29
1099,100,1,2,2020-01-23,2020-02-03
1100,101,2,1,2020-01-28,2020-02-09
1101,102,1,1,2020-02-16,2020-02-22
1102,103,4,3,2020-02-17,2020-03-06
1103,104,4,2,2020-02-25,2020-03-16
1104,105,1,4,2020-01-25,2020-01-31
1105,106,2,4,2020-03-23,2020-04-10
1106,107,2,1,2020-02-23,2020-03-20
1107,108,1,1,2020-02-11,2020-03-01
1108,109,4,2,2020-02-23,2020-03-06
1109,110,2,2,2020-02-05,2020-02-12
1110,111,4,4,2020-03-11,2020-03-28
1111,112,1,1,2020-02-02,2020-02-20
1112,113,1,1,2020-02-20,2020-03-19
1113,114,1,4,2020-01-28,2020-01-31
1114,115,5,2,2020-03-20,2020-04-02
1115,116,1,5,2020-02-16,2020-03-14
1116,117,5,2,2020-02-02,2020-03-02
1117,118,3,4,2020-02-22,2020-02-27
1118,119,2,4,2020-03-07,2020-03-13
1119,120,1,3,2020-03-04,2020-03-18
1120,121,3,4,2020-01-25,2020-02-07
1121,122,2,5,2020-02-03,2020-02-23
1122,123,4,1,2020-02-20,2020-03-12
1123,124,3,3,2020-02-04,2020-02-28
1124,125,2,5,2020-02-07,2020-03-02
1125,126,4,4,2020-02-22,2020-03-16
1126,127,5,2,2020-02-24,2020-03-13
1127,128,4,3,2020-03-16,2020-04-01
1128,129,3,5,2020-03-12,2020-03-24
1129,130,3,4,2020-01-27,2020-02-24
1130,131,3,2,2020-02-13,2020-02-18
1131,132,4,3,2020-02-07,2020-02-16
1132,133,2,4,2020-02-10,2020-03-08
1133,134,1,3,2020-02-28,2020-03-12
1134,135,5,3,2020-02-08,2020-03-07
1135,136,3,3,2020-02-16,2020-03-04
1136,137,1,4,2020-02-08,2020-02-13
1137,138,4,5,2020-02-09,2020-03-08
1138,139,4,2,2020-02-05,2020-02-25
1139,140,1,1,2020-03-12,2020-04-03
1140,141,3,2,2020-02-06,2020-03-03
1141,142,1,2,2020-01-31,2020-02-22
1142,143,5,2,2020-02-18,2020-03-13
1143,144,3,4,2020-03-09,2020-03-25
1144,145,5,2,2020-02-09,2020-02-26
1145,146,1,4,2020-02-19,2020-03-18
1146,147,1,4,2020-03-10,2020-04-05
1147,148,4,2,2020-01-26,2020-02-04
1148,149,1,4,2020-02-11,2020-02-22
1149,150,2,1,2020-02-15,2020-02-23
1150,151,1,4,2020-02-07,2020-02-28
1151,152,4,2,2020-02-03,2020-02-23
1152,153,3,3,2020-02-20,2020-03-07
1153,154,2,5,2020-02-20,2020-03-15
1154,155,4,1,2020-03-05,2020-03-29
1155,156,5,1,2020-03-01,2020-03-15
1156,157,2,3,2020-02-05,2020-02-28
1157,158,5,4,2020-01-30,2020-02-17
1158,159,5,3,2020-02-26,2020-03-23
1159,160,4,3,2020-01-27,2020-02-13
1160,161,1,2,2020-01-21,2020-01-22
1161,162,2,3,2020-02-07,2020-02-09
1162,163,4,5,2020-02-13,2020-02-13
1163,164,3,3,2020-02-07,2020-02-21
1164,165,4,2,2020-02-12,2020-02-21
1165,166,2,3,2020-02-20,2020-03-10
1166,167,4,5,2020-02-25,2020-02-29
1167,168,5,5,2020-03-14,2020-03-30
1168,169,1,5,2020-02-17,2020-03-02
1169,170,5,5,2020-02-07,2020-02-27
1170,171,1,4,2020-02-23,2020-03-15
1171,172,2,1,2020-02-12,2020-03-08
1172,173,5,4,2020-02-17,2020-03-12
1173,174,4,4,2020-02-18,2020-03-10
1174,175,1,1,2020-03-10,2020-03-26
1175,176,2,2,2020-03-24,2020-04-01
1176,177,3,1,2020-02-27,2020-02-29
1177,178,1,1,2020-03-15,2020-04-06
1178,179,4,5,2020-02-13,2020-02-21
1179,180,1,1,2020-01-31,2020-02-17
1180,181,4,3,2020-02-18,2020-03-01
1181,182,3,4,2020-02-03,2020-02-18
1182,183,2,4,2020-03-04,2020-03-22
1183,184,2,1,2020-02-22,2020-03-09
1184,185,5,5,2020-03-17,2020-03-17
1185,186,2,5,2020-02-21,2020-02-27
1186,187,1,4,2020-02-26,2020-03-20
1187,188,1,2,2020-02-16,2020-02-29
1188,189,4,5,2020-01-17,2020-01-27
1189,190,5,2,2020-03-14,2020-03-26
1190,191,5,4,2020-02-11,2020-03-02
1191,192,5,4,2020-02-04,2020-02-21
1192,193,5,2,2020-02-14,2020-03-13
1193,194,4,1,2020-02-28,2020-03-22
1194,195,4,2,2020-02-12,2020-02-16
1195,196,5,3,2020-02-16,2020-02-29
1196,197,2,3,2020-02-22,2020-03-13
1197,198,3,1,2020-02-23,2020-03-17
1198,199,2,5,2020-02-18,2020-03-09
1199,200,1,1,2020-02-28,2020-03-19
1200,201,4,3,2020-01-26,2020-01-31
1201,202,2,3,2020-01-24,2020-02-19
1202,203,5,3,2020-01-24,2020-02-13
1203,204,1,2,2020-02-01,2020-02-24
1204,205,2,3,2020-02-12,2020-02-18
1205,206,2,3,2020-01-28,2020-02-06
1206,207,4,2,2020-02-16,2020-02-27
1207,208,2,1,2020-01-26,2020-02-04
1208,209,4,5,2020-02-19,2020-03-01
1209,210,5,3,2020-02-18,2020-02-21
1210,211,1,2,2020-02-23,2020-03-08
1211,212,2,5,2020-02-29,2020-03-08
1212,213,3,2,2020-02-11,2020-02-19
1213,214,2,4,2020-01-26,2020-01-27
1214,215,2,3,2020-02-29,2020-03-24
1215,216,3,3,2020-02-06,2020-02-21
1216,217,1,3,2020-02-10,2020-02-25
1217,218,5,3,2020-03-20,2020-03-26
1218,219,2,4,2020-02-03,2020-02-21
1219,220,2,4,2020-02-20,2020-03-06
1220,221,4,1,2020-02-26,2020-03-04
1221,222,1,2,2020-01-31,2020-02-16
1222,223,4,4,2020-02-10,2020-02-19
1223,224,2,5,2020-02-22,2020-03-06
1224,225,3,1,2020-02-25,2020-03-19
1225,226,2,5,2020-02-26,2020-03-04
1226,227,1,4,2020-01-17,2020-01-28
1227,228,4,3,2020-02-27,2020-03-08
1228,229,5,4,2020-02-14,2020-02-19
1229,230,3,3,2020-03-07,2020-03-16
1230,231,3,3,2020-02-18,2020-03-08
1231,232,4,2,2020-02-09,2020-02-25
1232,233,2,1,2020-02-11,2020-02-27
1233,234,2,4,2020-02-10,2020-02-14
1234,235,1,2,2020-01-21,2020-02-07
1235,236,4,5,2020-02-28,2020-03-11
1236,237,1,1,2020-02-02,2020-02-05
1237,238,4,4,2020-02-16,2020-02-19
1238,239,4,2,2020-02-20,2020-02-22
1239,240,2,3,2020-02-28,2020-03-17
1240,241,4,3,2020-01-27,2020-02-03
1241,242,3,3,2020-03-10,2020-03-15
1242,243,1,3,2020-01-18,2020-01-26
1243,244,1,2,2020-02-26,2020-03-14
1244,245,3,1,2020-03-12,2020-03-20
1245,246,1,5,2020-03-14,2020-03-29
1246,247,3,1,2020-01-24,2020-02-02
1247,248,4,5,2020-03-07,2020-03-13
1248,249,5,1,2020-02-23,2020-03-08
1249,250,3,3,2020-02-20,2020-02-28
1250,251,2,1,2020-02-04,2020-02-27
1251,252,4,4,2020-02-17,2020-03-16
1252,253,4,4,2020-03-22,2020-04-10
1253,254,1,1,2020-01-17,2020-01-29
1254,255,4,4,2020-02-24,2020-03-13
1255,256,3,1,2020-03-02,2020-03-07
1256,257,5,5,2020-02-28,2020-03-26
